,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
82,1981-04-10,0.09699498116970062,0.09742990540896616,0.09699498116970062,0.09699498116970062,33465600,0.0,0.0
83,1981-04-13,0.09699498116970062,0.09742990540896616,0.09699498116970062,0.09699498116970062,16060800,0.0,0.0
84,1981-04-14,0.09699498116970062,0.09742990540896616,0.09699498116970062,0.09699498116970062,6652800,0.0,0.0
85,1981-04-15,0.09264575205256027,0.09264575205256027,0.09221082180738449,0.09221082180738449,34048000,0.0,0.0
86,1981-04-16,0.08742584716311207,0.08742584716311207,0.08699092268943787,0.08699092268943787,23878400,0.0,0.0
87,1981-04-20,0.08960043638944626,0.09003536061768135,0.08960043638944626,0.08960043638944626,35347200,0.0,0.0
88,1981-04-21,0.09569023549556731,0.09612516571781665,0.09569023549556731,0.09569023549556732,28537600,0.0,0.0
89,1981-04-22,0.09916966408491135,0.09960459435119531,0.09916966408491135,0.09916966408491135,18995200,0.0,0.0
90,1981-04-23,0.10177920013666153,0.10221413030757956,0.10177920013666153,0.10177920013666153,58016000,0.0,0.0
91,1981-04-24,0.1017792085523388,0.1017792085523388,0.10090935975313187,0.10090935975313187,35056000,0.0,0.0
92,1981-04-27,0.10047441224870271,0.10047441224870271,0.10003948211669922,0.10003948211669922,38528000,0.0,0.0
93,1981-04-28,0.09873471663908613,0.09873471663908613,0.0982997864484787,0.0982997864484787,32188800,0.0,0.0
94,1981-04-29,0.09742990540896616,0.09742990540896616,0.09699498116970062,0.09699498116970062,13641600,0.0,0.0
95,1981-04-30,0.09873470664024353,0.09960456693336782,0.09873470664024353,0.09873470664024353,12611200,0.0,0.0
96,1981-05-01,0.09873470664024353,0.09960456693336782,0.09873470664024353,0.09873470664024353,16553600,0.0,0.0
97,1981-05-04,0.09873471663908613,0.09873471663908613,0.0982997864484787,0.0982997864484787,14448000,0.0,0.0
98,1981-05-05,0.09829976985820427,0.09829976985820427,0.09786485135555267,0.09786485135555267,17539200,0.0,0.0
99,1981-05-06,0.09569022476885912,0.09569022476885912,0.0952553004026413,0.0952553004026413,18950400,0.0,0.0
100,1981-05-07,0.09656009078025818,0.09699502100542388,0.09656009078025818,0.09656009078025818,9363200,0.0,0.0
101,1981-05-08,0.09742993116378784,0.09786486132529859,0.09742993116378784,0.09742993116378784,7907200,0.0,0.0
102,1981-05-11,0.09569022476885912,0.09569022476885912,0.0952553004026413,0.0952553004026413,11939200,0.0,0.0
103,1981-05-12,0.0952553004026413,0.09656007930857136,0.0952553004026413,0.0952553004026413,4256000,0.0,0.0
104,1981-05-13,0.09525531043015593,0.09612516506143766,0.09482038021087646,0.09482038021087646,4905600,0.0,0.0
105,1981-05-14,0.09438544435911268,0.09438544435911268,0.09351558983325958,0.09351558983325958,4928000,0.0,0.0
106,1981-05-15,0.09569023549556731,0.09699502035503808,0.09569023549556731,0.09569023549556732,4905600,0.0,0.0
107,1981-05-18,0.09742993116378784,0.09829977987225647,0.09742993116378784,0.09742993116378784,4166400,0.0,0.0
108,1981-05-19,0.09612516571781665,0.09612516571781665,0.09569023549556731,0.09569023549556732,25424000,0.0,0.0
109,1981-05-20,0.09873470664024353,0.09960456693336782,0.09873470664024353,0.09873470664024353,13283200,0.0,0.0
110,1981-05-21,0.10438957065343858,0.10482450091989569,0.10438957065343858,0.10438957065343857,32211200,0.0,0.0
111,1981-05-22,0.1091737374663353,0.1100435977500649,0.1091737374663353,0.1091737374663353,31427200,0.0,0.0
112,1981-05-26,0.10917375823636688,0.10917375823636688,0.10873883962631226,0.10873883962631226,85344000,0.0,0.0
113,1981-05-27,0.11482776701450347,0.1152626970523875,0.11482776701450347,0.11482776701450348,149497600,0.0,0.0
114,1981-05-28,0.11482776701450347,0.1152626970523875,0.11482776701450347,0.11482776701450348,73987200,0.0,0.0
115,1981-05-29,0.11526268720626831,0.11569839538175414,0.11526268720626831,0.11526268720626831,59382400,0.0,0.0
116,1981-06-01,0.11526268720626831,0.11569839538175414,0.11526268720626831,0.11526268720626831,51251200,0.0,0.0
117,1981-06-02,0.11004362516120617,0.11004362516120617,0.10960869491100311,0.10960869491100311,40432000,0.0,0.0
118,1981-06-03,0.10960869491100311,0.11047854379685398,0.10960869491100311,0.10960869491100311,39446400,0.0,0.0
119,1981-06-04,0.11178324371576309,0.11221816199800941,0.11178324371576309,0.11178324371576309,56067200,0.0,0.0
120,1981-06-05,0.11047849629852707,0.11047849629852707,0.11004357784986496,0.11004357784986496,57680000,0.0,0.0
121,1981-06-08,0.10656419653163161,0.10656419653163161,0.10612926632165909,0.10612926632165909,93497600,0.0,0.0
122,1981-06-09,0.10830390453338623,0.10873883473844508,0.10830390453338623,0.10830390453338623,119593600,0.0,0.0
123,1981-06-10,0.10960869491100311,0.11091347404705705,0.10960869491100311,0.10960869491100311,25222400,0.0,0.0
124,1981-06-11,0.11439283192157745,0.11482776194024183,0.11439283192157745,0.11439283192157745,38976000,0.0,0.0
125,1981-06-12,0.11352303882983497,0.11352303882983497,0.11308810859918594,0.11308810859918594,25804800,0.0,0.0
126,1981-06-15,0.11308811119748242,0.11308811119748242,0.11265318095684052,0.11265318095684052,143763200,0.0,0.0
127,1981-06-16,0.11091342063179245,0.11091342063179245,0.1104784905910492,0.1104784905910492,37251200,0.0,0.0
128,1981-06-17,0.10917375823636688,0.10917375823636688,0.10873883962631226,0.10873883962631226,27574400,0.0,0.0
129,1981-06-18,0.10873883473844508,0.10917375332894988,0.10830390453338623,0.10830390453338623,23049600,0.0,0.0
130,1981-06-19,0.1056943221242495,0.1056943221242495,0.10525940358638763,0.10525940358638763,27507200,0.0,0.0
131,1981-06-22,0.1017791760465791,0.1017791760465791,0.10134425759315491,0.10134425759315491,10841600,0.0,0.0
132,1981-06-23,0.10308396071195602,0.10395458736145259,0.10308396071195602,0.10308396071195602,15030400,0.0,0.0
133,1981-06-24,0.10134427751658157,0.10134427751658157,0.10047441720962526,0.10047441720962524,23027200,0.0,0.0
134,1981-06-25,0.10264907032251358,0.10308400053514129,0.10264907032251358,0.10264907032251358,24259200,0.0,0.0
135,1981-06-26,0.10221410611455367,0.10221410611455367,0.10134425759315491,0.10134425759315491,23788800,0.0,0.0
136,1981-06-29,0.09873469997540756,0.09873469997540756,0.09786485135555267,0.09786485135555267,10595200,0.0,0.0
137,1981-06-30,0.09090526831206835,0.09090526831206835,0.0904703438282013,0.0904703438282013,35907200,0.0,0.0
138,1981-07-01,0.09003536061768135,0.09003536061768135,0.08960043638944626,0.08960043638944626,170464000,0.0,0.0
139,1981-07-02,0.08960043638944626,0.09003536061768135,0.08960043638944626,0.08960043638944626,30284800,0.0,0.0
140,1981-07-06,0.0874258197264115,0.0874258197264115,0.08655596524477005,0.08655596524477005,16531200,0.0,0.0
141,1981-07-07,0.0874258428812027,0.08829569759322572,0.0874258428812027,0.0874258428812027,15836800,0.0,0.0
142,1981-07-08,0.09090521931648254,0.09134092754806676,0.09090521931648254,0.09090521931648254,16620800,0.0,0.0
143,1981-07-09,0.08438133117449288,0.08438133117449288,0.08394640684127808,0.08394640684127808,32883200,0.0,0.0
144,1981-07-10,0.07785664917212763,0.07785664917212763,0.07742172479629517,0.07742172479629517,55171200,0.0,0.0
145,1981-07-13,0.07916219532489777,0.0795971254159008,0.07916219532489777,0.07916219532489777,45740800,0.0,0.0
146,1981-07-14,0.08264163881540298,0.08351149346371113,0.08264163881540298,0.08264163881540298,19779200,0.0,0.0
147,1981-07-15,0.08481626957654953,0.08525119395212832,0.08481626957654953,0.08481626957654953,10953600,0.0,0.0
148,1981-07-16,0.08699092268943787,0.0878607774440643,0.08699092268943787,0.08699092268943787,15232000,0.0,0.0
149,1981-07-17,0.09003535658121109,0.09047028659722212,0.09003535658121109,0.09003535658121109,19824000,0.0,0.0
150,1981-07-20,0.08438133117449288,0.08438133117449288,0.08394640684127808,0.08394640684127808,23654400,0.0,0.0
151,1981-07-21,0.08394643182058431,0.08394643182058431,0.08351150155067444,0.08351150155067444,31942400,0.0,0.0
152,1981-07-22,0.0795971538417584,0.0795971538417584,0.07872651517391205,0.07872651517391205,22668800,0.0,0.0
153,1981-07-23,0.08090195804834366,0.08133688842951181,0.08090195804834366,0.08090195804834366,34451200,0.0,0.0
154,1981-07-24,0.08351150155067444,0.08394643182058431,0.08351150155067444,0.08351150155067444,28851200,0.0,0.0
155,1981-07-27,0.08699092268943787,0.08742584716311207,0.08699092268943787,0.08699092268943787,17337600,0.0,0.0
156,1981-07-28,0.08438133117449288,0.08438133117449288,0.08394640684127808,0.08394640684127808,22848000,0.0,0.0
157,1981-07-29,0.08307656904319571,0.08307656904319571,0.08264163881540298,0.08264163881540298,15500800,0.0,0.0
158,1981-07-30,0.08568611741065979,0.08655597195978458,0.08568611741065979,0.08568611741065979,9900800,0.0,0.0
159,1981-07-31,0.08699092268943787,0.08742584716311207,0.08699092268943787,0.08699092268943787,10953600,0.0,0.0
160,1981-08-03,0.0869908920506827,0.0869908920506827,0.08612103760242462,0.08612103760242462,12432000,0.0,0.0
161,1981-08-04,0.0874258428812027,0.08786077314085308,0.0874258428812027,0.0874258428812027,31673600,0.0,0.0
162,1981-08-05,0.09003535658121109,0.09047028659722212,0.09003535658121109,0.09003535658121109,17494400,0.0,0.0
163,1981-08-06,0.08829566501311618,0.08829566501311618,0.08786074072122574,0.08786074072122574,10528000,0.0,0.0
164,1981-08-07,0.08786074072122574,0.08829566501311618,0.08786074072122574,0.08786074072122574,9206400,0.0,0.0
165,1981-08-10,0.08786074072122574,0.08786074072122574,0.08786074072122574,0.08786074072122574,0,0.0,0.0
166,1981-08-11,0.08612104428405942,0.08612104428405942,0.08525118976831436,0.08525118976831436,71456000,0.0,0.0
167,1981-08-12,0.08394643182058431,0.08394643182058431,0.08351150155067444,0.08351150155067444,26275200,0.0,0.0
168,1981-08-13,0.08133688842951181,0.08133688842951181,0.08090195804834366,0.08090195804834366,27484800,0.0,0.0
169,1981-08-14,0.08046700744322284,0.08046700744322284,0.07959715276956558,0.07959715276956558,24192000,0.0,0.0
170,1981-08-17,0.07785664420683601,0.07785664420683601,0.07698678970336914,0.07698678970336914,18905600,0.0,0.0
171,1981-08-18,0.0761169486928107,0.0761169486928107,0.07524709403514862,0.07524709403514862,17001600,0.0,0.0
172,1981-08-19,0.07524706324992095,0.07524706324992095,0.07437720894813538,0.07437720894813538,20675200,0.0,0.0
173,1981-08-20,0.07524709403514862,0.07568202426761834,0.07524709403514862,0.07524709403514862,17113600,0.0,0.0
174,1981-08-21,0.07089782440892656,0.07089782440892656,0.07002796977758408,0.07002796977758408,41910400,0.0,0.0
175,1981-08-24,0.06611281875215394,0.06611281875215394,0.06567788869142532,0.06567788869142532,23072000,0.0,0.0
176,1981-08-25,0.06741839647293091,0.06785332082425444,0.06741839647293091,0.06741839647293091,40700800,0.0,0.0
177,1981-08-26,0.06654774807090925,0.06654774807090925,0.06611282378435135,0.06611282378435135,33600000,0.0,0.0
178,1981-08-27,0.06654776632785797,0.06698347471614673,0.06654776632785797,0.06654776632785797,25916800,0.0,0.0
179,1981-08-28,0.07002796977758408,0.07046289418961671,0.07002796977758408,0.07002796977758408,38035200,0.0,0.0
180,1981-08-31,0.07002796977758408,0.07046289418961671,0.07002796977758408,0.07002796977758408,40947200,0.0,0.0
181,1981-09-01,0.07437720894813538,0.07481213900266566,0.07437720894813538,0.07437720894813538,37027200,0.0,0.0
182,1981-09-02,0.07568201422691345,0.07611693859440453,0.07568201422691345,0.07568201422691345,19376000,0.0,0.0
183,1981-09-03,0.07263751237149162,0.07263751237149162,0.071767657995224,0.071767657995224,37475200,0.0,0.0
184,1981-09-04,0.07133271949317009,0.07133271949317009,0.07089779525995255,0.07089779525995255,15254400,0.0,0.0
185,1981-09-08,0.0691581020865651,0.0691581020865651,0.0687231719493866,0.0687231719493866,25446400,0.0,0.0
186,1981-09-09,0.0687231719493866,0.0691581020865651,0.0687231719493866,0.0687231719493866,30531200,0.0,0.0
187,1981-09-10,0.06915809959173203,0.06959302390594481,0.06915809959173203,0.06915809959173203,34809600,0.0,0.0
188,1981-09-11,0.06872319860797864,0.06872319860797864,0.06828827410936356,0.06828827410936356,17539200,0.0,0.0
189,1981-09-14,0.06654774807090925,0.06654774807090925,0.06611282378435135,0.06611282378435135,27686400,0.0,0.0
190,1981-09-15,0.06480805249114606,0.06480805249114606,0.06437312811613083,0.06437312811613083,19510400,0.0,0.0
191,1981-09-16,0.06350330539173059,0.06350330539173059,0.06306837499141693,0.06306837499141693,19353600,0.0,0.0
192,1981-09-17,0.06176356105283289,0.06176356105283289,0.06132863089442253,0.06132863089442253,19376000,0.0,0.0
193,1981-09-18,0.061763565987348557,0.06219849037323021,0.061763565987348557,0.061763565987348557,26320000,0.0,0.0
194,1981-09-21,0.062198493629693985,0.0626334238456237,0.062198493629693985,0.062198493629693985,49033600,0.0,0.0
195,1981-09-22,0.059153985578362954,0.059153985578362954,0.05871906131505966,0.05871906131505966,47420800,0.0,0.0
196,1981-09-23,0.058284144089479684,0.058284144089479684,0.05741428956389427,0.05741428956389427,28201600,0.0,0.0
197,1981-09-24,0.057414259979564175,0.057414259979564175,0.05697933584451675,0.056979335844516754,18300800,0.0,0.0
198,1981-09-25,0.05045468676774577,0.05045468676774577,0.04958483204245567,0.04958483204245567,34608000,0.0,0.0
199,1981-09-28,0.05001974105834961,0.050454671190353094,0.05001974105834961,0.05001974105834961,91728000,0.0,0.0
200,1981-09-29,0.05262930691242218,0.05306423706495252,0.05262930691242218,0.05262930691242218,94684800,0.0,0.0
201,1981-09-30,0.053064215928316116,0.05349914010033034,0.053064215928316116,0.053064215928316116,49996800,0.0,0.0
202,1981-10-01,0.053064215928316116,0.05349914010033034,0.053064215928316116,0.053064215928316116,61129600,0.0,0.0
203,1981-10-02,0.05741428956389427,0.05784921973032523,0.05741428956389427,0.05741428956389427,45046400,0.0,0.0
204,1981-10-05,0.059154022485017776,0.060023877361608816,0.059154022485017776,0.059154022485017776,43097600,0.0,0.0
205,1981-10-06,0.059153985578362954,0.059153985578362954,0.05871906131505966,0.05871906131505966,28358400,0.0,0.0
206,1981-10-07,0.062198493629693985,0.06306834825427626,0.062198493629693985,0.062198493629693985,38841600,0.0,0.0
207,1981-10-08,0.06437312811613083,0.06480805249114606,0.06437312811613083,0.06437312811613083,31091200,0.0,0.0
208,1981-10-09,0.06480806320905685,0.06567791791021999,0.06480806320905685,0.06480806320905685,54521600,0.0,0.0
209,1981-10-12,0.06698346138000488,0.06741839150656576,0.06698346138000488,0.06698346138000488,27350400,0.0,0.0
210,1981-10-13,0.06698346138000488,0.06785331582585065,0.06698346138000488,0.06698346138000488,44195200,0.0,0.0
211,1981-10-14,0.06350330539173059,0.06350330539173059,0.06306837499141693,0.06306837499141693,30979200,0.0,0.0
212,1981-10-15,0.06437312811613083,0.06480805249114606,0.06437312811613083,0.06437312811613083,29433600,0.0,0.0
213,1981-10-16,0.06393817469664796,0.06393817469664796,0.06350325047969818,0.06350325047969818,36467200,0.0,0.0
214,1981-10-19,0.06480806320905685,0.06524299346327726,0.06480806320905685,0.06480806320905685,20585600,0.0,0.0
215,1981-10-20,0.06828827410936356,0.06872319860797864,0.06828827410936356,0.06828827410936356,35728000,0.0,0.0
216,1981-10-21,0.06828827410936356,0.06872319860797864,0.06828827410936356,0.06828827410936356,76899200,0.0,0.0
217,1981-10-22,0.06828821680328245,0.06828821680328245,0.06785328686237335,0.06785328686237335,32278400,0.0,0.0
218,1981-10-23,0.06654774807090925,0.06654774807090925,0.06611282378435135,0.06611282378435135,27910400,0.0,0.0
219,1981-10-26,0.06611282378435135,0.06654774807090925,0.06611282378435135,0.06611282378435135,27283200,0.0,0.0
220,1981-10-27,0.06741839647293091,0.06828825098285436,0.06741839647293091,0.06741839647293091,85590400,0.0,0.0
221,1981-10-28,0.06959301978349686,0.07002794987922181,0.06959301978349686,0.06959301978349686,44172800,0.0,0.0
222,1981-10-29,0.0691581020865651,0.0691581020865651,0.0687231719493866,0.0687231719493866,30486400,0.0,0.0
223,1981-10-30,0.06959301978349686,0.07002794987922181,0.06959301978349686,0.06959301978349686,52729600,0.0,0.0
224,1981-11-02,0.06959301978349686,0.07002794987922181,0.06959301978349686,0.06959301978349686,36915200,0.0,0.0
225,1981-11-03,0.0691581020865651,0.0691581020865651,0.0687231719493866,0.0687231719493866,28380800,0.0,0.0
226,1981-11-04,0.06741839150656576,0.06741839150656576,0.06698346138000488,0.06698346138000488,23811200,0.0,0.0
227,1981-11-05,0.0626334238456237,0.0626334238456237,0.062198493629693985,0.062198493629693985,23363200,0.0,0.0
228,1981-11-06,0.06263336539268494,0.06306828939544223,0.06263336539268494,0.06263336539268494,24595200,0.0,0.0
229,1981-11-09,0.06350325047969818,0.06393817469664796,0.06350325047969818,0.06350325047969818,20384000,0.0,0.0
230,1981-11-10,0.0639381855726242,0.06437311567083082,0.0639381855726242,0.0639381855726242,16755200,0.0,0.0
231,1981-11-11,0.06567788869142532,0.06611281875215394,0.06567788869142532,0.06567788869142532,27440000,0.0,0.0
232,1981-11-12,0.06785328686237335,0.06828821680328245,0.06785328686237335,0.06785328686237335,39916800,0.0,0.0
233,1981-11-13,0.06350330539173059,0.06350330539173059,0.06306837499141693,0.06306837499141693,21011200,0.0,0.0
234,1981-11-16,0.0626334238456237,0.0626334238456237,0.062198493629693985,0.062198493629693985,22556800,0.0,0.0
235,1981-11-17,0.06350325047969818,0.06393817469664796,0.06350325047969818,0.06350325047969818,35414400,0.0,0.0
236,1981-11-18,0.06567788869142532,0.06611281875215394,0.06567788869142532,0.06567788869142532,29142400,0.0,0.0
237,1981-11-19,0.06567788869142532,0.06611281875215394,0.06567788869142532,0.06567788869142532,40006400,0.0,0.0
238,1981-11-20,0.06611282378435135,0.06654774807090925,0.06611282378435135,0.06611282378435135,38102400,0.0,0.0
239,1981-11-23,0.06393822998476462,0.06393822998476462,0.06306837499141693,0.06306837499141693,22960000,0.0,0.0
240,1981-11-24,0.06306828939544223,0.06306828939544223,0.06263336539268494,0.06263336539268494,22153600,0.0,0.0
241,1981-11-25,0.0639381855726242,0.06437311567083082,0.0639381855726242,0.0639381855726242,52550400,0.0,0.0
242,1981-11-27,0.06567788869142532,0.06611281875215394,0.06567788869142532,0.06567788869142532,37251200,0.0,0.0
243,1981-11-30,0.06524299346327726,0.06524299346327726,0.06480806320905685,0.06480806320905685,23968000,0.0,0.0
